"subject" "activityLabel" "fBodyAcc-bandsEnergy()-49,56" "fBodyAcc-bandsEnergy()-57,64" "fBodyAcc-bandsEnergy()-1,16" "fBodyGyro-bandsEnergy()-57,64" "fBodyGyro-bandsEnergy()-1,16" "fBodyGyro-bandsEnergy()-17,32" "fBodyAcc-min()-Z" "fBodyAcc-sma()" "fBodyAcc-energy()-X" "fBodyAccJerk-bandsEnergy()-41,48" "fBodyAccJerk-bandsEnergy()-49,56" "fBodyAccJerk-bandsEnergy()-57,64" "fBodyAccJerk-bandsEnergy()-33,40" "fBodyAccJerk-bandsEnergy()-41,48.1" "fBodyAccJerk-bandsEnergy()-49,56.1" "fBodyAcc-kurtosis()-Z" "fBodyGyro-bandsEnergy()-1,8" "fBodyAcc-mad()-Y" "fBodyAccJerk-bandsEnergy()-1,24" "fBodyAccJerk-kurtosis()-Y" "tBodyAccJerk-arCoeff()-Y,1" "tBodyAccJerk-arCoeff()-Y,2" "tBodyAccJerk-arCoeff()-Y,3" "tBodyAccJerk-arCoeff()-X,2" "tBodyAccJerk-arCoeff()-X,3" "tBodyAccJerk-arCoeff()-X,4" "tGravityAcc-arCoeff()-X,4" "tGravityAcc-arCoeff()-Y,1" "tGravityAcc-arCoeff()-Y,2" "tGravityAcc-arCoeff()-X,1" "tGravityAcc-arCoeff()-X,2" "tGravityAcc-arCoeff()-X,3" "tBodyGyroJerk-correlation()-Y,Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tBodyGyroJerk-arCoeff()-Z,4" "tBodyGyroJerk-correlation()-X,Y" "tBodyGyroJerk-correlation()-X,Z" "tBodyAccJerk-min()-Z" "tBodyAccJerk-sma()" "tBodyGyro-max()-X" "tBodyGyro-max()-Y" "tBodyGyro-arCoeff()-Z,3" "tBodyGyro-arCoeff()-Z,4" "tBodyGyro-entropy()-X" "tBodyGyro-entropy()-Y" "activity"
5 "LAYING" -0.998233627692308 -0.996777288653846 -0.997103106538462 -0.999659560384615 -0.999552471730769 -0.999695006346154 -0.986574590576923 -0.968814721538461 -0.997287959038462 -0.999392543269231 -0.999399963269231 -0.999817453846154 -0.999612807884615 -0.999454816923077 -0.999690912115385 -0.255694162761538 -0.9995535325 -0.971588565961538 -0.998865134615385 -0.843912324807692 0.275878201442308 0.234312175809615 0.387337623763462 0.130206058455769 0.135604422148077 0.0149938977961538 0.634086889615385 0.0841476654653846 -0.136777356826923 -0.598885710769231 0.610726973076923 -0.622409425 0.0644917513519231 -0.966777882884615 -0.958612786346154 -0.0208047670384615 0.186354537723077 0.0832932544961539 0.981511104615385 -0.979948511923077 -0.863261606538462 -0.942555562692308 0.0974295369257885 0.122234489403846 -0.33753991875 -0.342833406365385 6
6 "WALKING" -0.873525411403509 -0.908276833859649 -0.77299423245614 -0.945760843684211 -0.869114989298246 -0.59178655877193 -0.878642625087719 -0.068744172422807 -0.748485495438597 -0.905194868947368 -0.887872850175439 -0.932890862807017 -0.788720190526316 -0.75764495245614 -0.864153532631579 -0.77773863822807 -0.912807238070175 0.180967667824561 -0.394608193491228 -0.746698966842105 -0.312129411824561 0.149169197429825 0.311320886192982 0.292834695333333 0.0542608861824561 0.0553824170275439 0.526005833157895 -0.146767376175439 0.174090305064912 -0.297995669438597 0.377696839649123 -0.453748392982456 -0.242126027338596 -0.166840713631579 -0.266734167368421 0.200844520368421 -0.131425341701754 -0.0603934197719298 0.490419332087719 -0.198414360210526 -0.405939926035088 -0.379097057719298 -0.0245071680736842 0.169311378192982 0.169972236333333 0.122512102133333 1
6 "WALKING_UPSTAIRS" -0.885075391568627 -0.893044628431373 -0.52119371372549 -0.898904076470588 -0.77600599372549 -0.666965572352941 -0.901347431568628 -0.0287311170590196 -0.54552874745098 -0.926094468627451 -0.924708577843137 -0.958621672352941 -0.88347555 -0.844118755686274 -0.896009273529412 -0.570511490039216 -0.84440712372549 0.186096687654902 -0.436727210078431 -0.739613613529412 -0.305952413509804 0.0316796648411765 0.256869079056863 0.185163467784314 -0.0824549416686274 0.118102131229412 0.729318477843137 -0.331098203137255 0.35505162254902 -0.557814384117647 0.616526837254902 -0.673698639803922 -0.0811691955352941 0.0177790974433333 -0.0791508842176471 0.0599942549794118 -0.104722076245098 -0.321149767070588 0.566200844313726 -0.205829144029412 -0.279196664917647 -0.481610003921569 -0.00413310170588235 -0.0167528603921569 -0.097207219654902 0.243853042329804 2
6 "WALKING_DOWNSTAIRS" -0.720143974791667 -0.723869343875 0.00708160010625 -0.922495340625 -0.681664083958333 -0.470005747041667 -0.8441390775 0.3308693866875 -0.0378027458833333 -0.710579512645833 -0.738899096854167 -0.947549876666667 -0.605916262291667 -0.488507823395833 -0.74843516125 -0.80355013625 -0.763105404166667 0.419693520395833 0.009598959645 -0.650545729458333 -0.261815377004167 0.0304472011270833 0.257566282729167 0.1131758467 -0.0896215820479167 0.03122396731875 0.746941291875 -0.0519864035445833 0.10400415025 -0.564734952083333 0.627387149583333 -0.688132473958333 -0.33677888375 0.333754731458333 0.373611914166667 0.337100371083333 -0.237236478229167 -0.0570346784041667 0.300939424683333 0.109995729133333 -0.216473817 -0.35876648025 0.0361191054166667 0.222464861010417 0.1010045863125 0.241273342977083 3
6 "SITTING" -0.999611812727273 -0.999753322909091 -0.999643787818182 -0.999215196727273 -0.998479220727273 -0.995759859818182 -0.97862656 -0.946855460909091 -0.999561584181818 -0.998409902181818 -0.997780124545455 -0.998377283272727 -0.999452506545455 -0.999358825454545 -0.999494413272727 -0.480127540272727 -0.998809202363636 -0.927636908363636 -0.996484222181818 -0.828755952181818 -0.0285013003443636 0.134061915498182 0.287163081656364 0.277373375290909 0.18757046994 0.227986525061818 0.368777554909091 -0.209459078923636 0.182075013132727 -0.241852521309091 0.283651169345455 -0.325942810618182 -0.0971872064 -0.949543531272727 -0.931572655636364 0.135149680274545 -0.0429920876 0.0479702585218182 0.947317194363636 -0.962301804 -0.844106957454545 -0.911846127454545 0.11058782346 -0.0557267139454545 -0.285947069552727 -0.233757561716364 4
6 "STANDING" -0.999624287894737 -0.999772865438596 -0.999617374736842 -0.998502510526316 -0.997295923508772 -0.99714487122807 -0.979253232807018 -0.950776182280702 -0.999533058596491 -0.998666370877193 -0.99792676122807 -0.99945467245614 -0.999272815263158 -0.999034060526316 -0.999482526842105 -0.213978062070175 -0.997761804210526 -0.92492846631579 -0.996676857017544 -0.862680853157895 -0.0816110299736842 0.0489589130877193 0.144883091080702 0.237300265298246 0.246013021391228 0.29261027254386 0.33529407554386 -0.44401467982807 0.411922672787719 -0.248070009508772 0.276833362729825 -0.305883270350877 -0.284738153154386 -0.945022876491228 -0.939310249649123 -0.00606926603333333 -0.129846854279298 -0.0322628253298246 0.956766189298246 -0.967158530350877 -0.830853755789474 -0.908497645614035 0.00956722889473684 0.0999937020140351 -0.198093853129825 -0.106663775649123 5
6 "LAYING" -0.991740263333333 -0.986382654561404 -0.985215152982456 -0.998634864561403 -0.997985591403509 -0.994115706140351 -0.97506731122807 -0.927698911403509 -0.986255646491228 -0.997840054035088 -0.996905915263158 -0.997428548421053 -0.999255012982456 -0.999196994035088 -0.999471189298246 -0.394627613175439 -0.998533880877193 -0.928885637017544 -0.993992793684211 -0.823462018245614 0.119866568080702 0.0871067805157895 0.38466407322807 0.229994727335088 0.135876310996491 0.143519711473684 0.584919051929825 0.0844957322631579 -0.112649149280702 -0.550324779473684 0.561869964912281 -0.573350138421053 -0.186231540673684 -0.918878850824561 -0.897326245964912 0.0625225357666667 -0.077293311368421 0.120538417992982 0.95228627 -0.954199587894737 -0.824192401403509 -0.92234872754386 0.0198679434489474 0.0815910320701754 -0.210765527315789 -0.224967053414035 6
7 "WALKING" -0.921702938421053 -0.939627608947368 -0.771221325263158 -0.978163125614035 -0.891637394736842 -0.683147241403509 -0.77781418754386 -0.0290208928017544 -0.767268458596491 -0.669545490350877 -0.586204911578947 -0.793657013578947 -0.908632163684211 -0.846803492982456 -0.918092830350877 -0.522462954008772 -0.936943041929825 -0.0697648773526316 -0.476629493280702 -0.760318292280702 -0.103793599036842 0.0289488696403509 0.302286768194737 0.152908818068421 0.112220627385965 -0.100248084351053 0.650202417017544 0.0814803712736842 -0.040396423557193 -0.449712397894737 0.519731625964912 -0.586592671052632 -0.384458664329825 -0.0978090439438596 -0.198554708385965 -0.185904150315789 -0.0054765668245614 0.453893497017544 0.0631328600333333 -0.170765437440526 -0.345882080631579 -0.181956949673684 -0.334668686263158 0.489658729631579 0.225263413789474 0.308480098070175 1
7 "WALKING_UPSTAIRS" -0.910605056666667 -0.905868382352941 -0.730698613921569 -0.948880098235294 -0.791875768823529 -0.928429474901961 -0.830552598823529 -0.243334184588235 -0.746279482745098 -0.944960830980392 -0.937897995686275 -0.965768455098039 -0.924934672156863 -0.885585251372549 -0.933093990784314 -0.499243295039216 -0.792520029803922 -0.344714253333333 -0.867156095098039 -0.825353768627451 -0.313132733647059 0.197872848784314 0.157772210221569 0.0903250692921569 -0.157184347709804 0.135423681658824 0.827524965490196 -0.428071833196078 0.415204497705882 -0.646350877843137 0.707020109411765 -0.76740197745098 -0.241712520835294 -0.198074437978431 -0.33474460745098 -0.0148968182176471 0.188058629198039 0.142772534430392 0.564275772352941 -0.457692129803922 -0.481483558313725 -0.710404984705882 -0.137455344501373 0.0398896580833333 0.00561926196039216 0.29704370372549 2
7 "WALKING_DOWNSTAIRS" -0.82863777212766 -0.853280495319149 -0.398515823617021 -0.953737442765957 -0.814344718510638 -0.910444382765957 -0.791492245744681 0.0839119265 -0.414913027659574 -0.84251809787234 -0.83110409106383 -0.920166009787234 -0.774373822553192 -0.650451725702128 -0.810441239148936 -0.610603474680851 -0.820409493191489 -0.133046409014894 -0.706849355531915 -0.835974135319149 -0.306927593680851 0.155961981048723 0.0711920289042553 0.140824014914894 -0.00215147948723404 0.0647735585319149 0.691799481489362 -0.338812812319149 0.347183663787234 -0.483101583617021 0.55486344893617 -0.624451458723404 -0.499420730638298 0.0198795285851064 0.214544028088723 -0.132231510682979 -0.0679632418244681 0.244751320274468 0.390063239744681 -0.163308151631915 -0.444033207021277 -0.266714113893617 -0.253001322945106 0.303155001255319 0.0869077344468085 0.257467452915957 3
7 "SITTING" -0.998297629583333 -0.997140298333333 -0.997179284583333 -0.997678444375 -0.990894148541667 -0.998913380208333 -0.925103331579167 -0.935952524375 -0.997329263958333 -0.998699101458333 -0.998523445833333 -0.999542177291667 -0.99955007125 -0.999516872916667 -0.999660819166667 -0.048811988625 -0.990430709166667 -0.927444226875 -0.998645514583333 -0.882708277708333 0.07563921231875 0.0262231651439583 0.194203108327083 0.25722970335 0.1543151814625 0.2092117109375 0.46319048275 -0.532505186708333 0.504121672833333 -0.432952926854167 0.443185654 -0.453224149479167 -0.20427947460625 -0.918432107083333 -0.881957619770833 -0.04765397421875 -0.129875478933333 0.109241868104167 0.967633589375 -0.976746509791667 -0.841214220208333 -0.915128300416667 0.0425413720479167 0.06445927069375 -0.3760948875375 -0.151960717166667 4
7 "STANDING" -0.999778410943396 -0.999834445471698 -0.999547964339623 -0.99748095754717 -0.996477269433962 -0.998339690566038 -0.969273344339623 -0.952641353207547 -0.99953777 -0.998866741886792 -0.998617725471698 -0.999451502830189 -0.999402102075472 -0.99947924754717 -0.99971027754717 -0.208872321227925 -0.996621036037736 -0.934204455849057 -0.998144841886792 -0.858341962075472 -0.0301461894962264 0.0556078603603774 0.192462191062264 0.146081138735849 -0.0169248349415094 0.197781526258491 0.596658271320755 -0.561521409056604 0.533514258396226 -0.48387199245283 0.521138061320755 -0.558706678867925 -0.37096033264717 -0.942724659245283 -0.933590156792453 0.0963449146811321 0.0476004005660377 -0.0709614939056604 0.965660345471698 -0.972767037169811 -0.836594772830189 -0.924692511886792 0.108864482418868 0.058022820754717 -0.186165335849057 -0.251134359754717 5
7 "LAYING" -0.993128968269231 -0.988634853461538 -0.991681645192308 -0.996764549807692 -0.996890435384615 -0.998788260576923 -0.979178515 -0.947640616153846 -0.992124973461538 -0.998599478076923 -0.995961276923077 -0.998277490384615 -0.999582385769231 -0.999480301538462 -0.998594741346154 -0.588695918055769 -0.996949166923077 -0.939808885192308 -0.998340346538461 -0.900604122692308 0.0846758729230769 0.0127413176384615 0.160864332825 0.0249101038115385 0.00931938852115385 0.0608983878363462 0.781782891730769 -0.506416951113462 0.464591362865385 -0.777673085961539 0.779352216153846 -0.780658945961539 -0.130487246609615 -0.936392023846154 -0.907039513153846 0.056037472 -0.110712839038462 0.166404160734615 0.960408079807692 -0.980200441730769 -0.829395534615385 -0.932416429038462 0.0742056272115385 0.0994310339423077 -0.201801590365385 -0.251684691821154 6
8 "WALKING" -0.902872090833333 -0.930024049583333 -0.638397472708333 -0.855971517083333 -0.678119860208333 -0.804701196041667 -0.80496993625 0.0428460960058333 -0.652576471666667 -0.853090220208333 -0.801346266041667 -0.934872458125 -0.885822502291667 -0.837264967916667 -0.899514078958333 -0.454350538041667 -0.751220924166667 0.370102737083333 -0.103091599742708 -0.305809952854167 -0.2396718506875 0.0313245716645833 0.159532375766667 0.144867375052083 -0.0149846270875 -0.0409356580416667 0.739518877916667 -0.0200049603477083 0.0120101583895833 -0.525564818333333 0.598907456041667 -0.670245649583333 0.0748100397520833 0.0516786278104167 -0.1804072826 -0.1700899652375 0.180231923604167 -0.0411924152854167 0.349312159541667 -0.0542912734372917 -0.225331313958333 -0.461397724583333 -0.266174578102083 0.3370950493125 0.127185848998042 0.107846678620833 1
8 "WALKING_UPSTAIRS" -0.879441754634146 -0.905962026585366 -0.662382695121951 -0.968959853658537 -0.793551982682927 -0.812584180243902 -0.757846703902439 0.123904573658537 -0.652609807073171 -0.846132303658537 -0.823206525121951 -0.945470369756098 -0.769612184878049 -0.702478488195122 -0.868478793902439 -0.524296886487805 -0.811173056585366 0.302740624634146 -0.480840096829268 -0.799562550731707 -0.247182038292683 0.183830180560976 0.025499025097561 0.192209810456098 0.0578368312443902 -0.051855577104878 0.775664738536585 -0.403036314146341 0.398919454146341 -0.632321637073171 0.680439442195122 -0.728202685853659 -0.168401559609756 0.121026629195122 -0.227200254219512 -0.226775046346341 0.262545684512195 -0.072917508804878 0.430562570648781 -0.132149956097561 -0.0949633553707317 -0.329618926780488 -0.255682986909756 0.394862708439024 0.208366846682927 -0.0185818013170732 2
8 "WALKING_DOWNSTAIRS" -0.792604512105263 -0.880021008736842 -0.521870640526316 -0.942273696578947 -0.71936754868421 -0.734850305947368 -0.745222855868421 0.395784951052632 -0.469527256315789 -0.630728658157895 -0.568660187368421 -0.795099869342105 -0.604206966052632 -0.493142222421053 -0.748264648421053 -0.772072186315789 -0.755501118421053 0.391961834263158 -0.0951486236052632 -0.779202883684211 -0.228833031842105 0.196681344684211 0.187553947247368 0.325860528026316 0.0261394945908947 -0.070638572481579 0.692537812631579 -0.1128824241 0.125598460736842 -0.440394081842105 0.524901655789474 -0.608966599473684 -0.262498837060526 0.176599311818421 0.131337867236842 0.00247021266842106 -0.162677823063158 -0.103863205013158 0.0722949568684211 0.290606502394737 -0.312935538578947 -0.105658845766368 -0.278403597052632 0.313731683223684 0.0731751529526316 0.0833277251131579 3
8 "SITTING" -0.999359129347826 -0.999348225652174 -0.998971506521739 -0.999568365 -0.999612903043478 -0.999834074782609 -0.968305312608696 -0.96270719173913 -0.999017846086957 -0.999355600869565 -0.999214113695652 -0.999790540869565 -0.999621470217391 -0.999556667391304 -0.999561248043478 -0.321009148152174 -0.999613215652174 -0.945343503043478 -0.999496475869565 -0.891532918913043 0.16645959936087 -0.0208002114130435 0.223926189836087 0.0962004719108696 0.1704869056 0.199232390178261 0.591209617826087 -0.481143117847826 0.447243649565217 -0.563614633043478 0.572901088478261 -0.582052890217391 -0.10162901923913 -0.952139704347826 -0.929943615630435 -0.0339591094956522 -0.119055665633913 0.0165306433826087 0.978828647608696 -0.985973243043478 -0.887340160434783 -0.941813105217391 0.10009323018913 0.11174227935 -0.653132566086956 -0.427089063456522 4
8 "STANDING" -0.999731617407407 -0.99968011 -0.99955230537037 -0.999643008703704 -0.999055432592593 -0.999581439259259 -0.963957410777778 -0.965039409074074 -0.999556762222222 -0.998330847037037 -0.997657618148148 -0.999566281666667 -0.999425939444444 -0.999632562407407 -0.999783223148148 -0.359165810962963 -0.999077615185185 -0.950079067777778 -0.999258543518519 -0.889924408703704 0.0829642654444444 0.00557630757611111 0.17709908382963 0.167536691555556 0.194907452072222 0.226261557124815 0.534724541111111 -0.482088940333333 0.45076412112963 -0.465281178518519 0.48827436 -0.511386984814815 -0.193753576181481 -0.953762884074074 -0.937187185222222 0.107476897377778 0.0180459888018519 -0.0911340135611111 0.975059153703704 -0.98545825 -0.860752005740741 -0.925332829259259 0.156025311253704 0.0490778121907407 -0.317072100142593 -0.302032685 5
8 "LAYING" -0.995187357222222 -0.991392444259259 -0.992617965185185 -0.999197651481481 -0.998482528333333 -0.998157496666667 -0.972898744074074 -0.945793468333333 -0.992896097777778 -0.997187229814815 -0.993871092592593 -0.99437448462963 -0.999230526481481 -0.998451048333333 -0.998888027407407 -0.468516482111111 -0.998936908703704 -0.950777089074074 -0.999167817592593 -0.882856742407407 0.132803551140741 -0.0147020006633333 0.149797519546296 0.0997884053148148 0.139258507390556 0.00598511924259259 0.676381431851852 -0.440071388951852 0.396130647545741 -0.655712319259259 0.662750106851852 -0.669587565925926 -0.135800289307778 -0.935308633888889 -0.91325033 0.0432544408481481 -0.123302535557593 0.0411890605259259 0.95405737462963 -0.97350753037037 -0.82835767037037 -0.928677894074074 0.140742909648148 0.112641351383333 -0.233309222709259 -0.260431413497778 6
9 "WALKING" -0.922868876153846 -0.941029137884615 -0.691625680769231 -0.962068410192308 -0.864718370384615 -0.895447670576923 -0.827363160576923 -0.161588884638462 -0.703882085576923 -0.881266021346154 -0.850047052307692 -0.967812885961538 -0.900663739230769 -0.840269906538462 -0.9194295375 -0.101169811898077 -0.874383185961538 -0.220900728346154 -0.696791531538462 -0.389073571729808 -0.269903518442308 0.0577111948057692 0.107275974944231 0.156207268842308 0.00479805955769231 0.224778290711538 0.620835429807692 -0.0608665200711538 0.101442659646154 -0.356502301730769 0.448208466153846 -0.536373620384615 0.156673064403846 -0.0980840496143461 -0.37942877 -0.0492031949153846 -0.112892715923077 0.0529765389653846 0.374715703461538 -0.196765040576923 -0.472004803461538 -0.567066387692308 -0.354055833807308 0.354868764519231 0.158424832461538 0.146444228465385 1
9 "WALKING_UPSTAIRS" -0.926904901020408 -0.924679425102041 -0.779671314081633 -0.849656389183673 -0.772481203469388 -0.933850828163265 -0.86609500244898 -0.27662090877551 -0.788888035102041 -0.947642914897959 -0.931124752040816 -0.977821107346939 -0.918416369183673 -0.895489678163265 -0.941436216326531 -0.538872771073469 -0.77371627755102 -0.335902906122449 -0.897534359795918 -0.671816490816327 -0.303939596591837 0.0308993894408163 0.0513034515040816 0.133215442489796 -0.0575650896469388 0.292754431077551 0.720561719591837 -0.578748493061224 0.56412318122449 -0.488769978163265 0.566321934489796 -0.643594463469388 0.233974790832653 -0.260727581428571 -0.400222037142857 -0.099467330455102 -0.0176536985142857 0.067377749344898 0.619564218571429 -0.447829440204082 -0.418012586938776 -0.601497593673469 0.0330483779795918 -0.0877540651673469 -0.107189085938776 0.169779221653061 2
9 "WALKING_DOWNSTAIRS" -0.79398696 -0.818765420238095 -0.21300491097619 -0.950129234761905 -0.812442291428571 -0.878667911904762 -0.837103413095238 0.114385728616667 -0.257398830309524 -0.798469121666667 -0.741058963714286 -0.927344354047619 -0.765463861190476 -0.694386442380952 -0.817208711666667 -0.614608555952381 -0.815852986666667 -0.213576623880952 -0.777287350952381 -0.853377074047619 -0.16863390752381 0.182098859521429 -0.0612500216809524 0.0771798174928571 -0.100027000711905 0.139259515745238 0.794520822857143 -0.342892965 0.340808643571429 -0.587665033571429 0.657711224523809 -0.726670172857143 0.17796755202381 0.145886357935714 0.265120131365238 0.149184292121429 -0.0995188258571429 0.153305639785714 0.379324965952381 -0.161747645419048 -0.40059098547619 -0.523840137857143 -0.0431161953047619 0.234157910178571 0.0527824638285714 0.2891443545 3
9 "SITTING" -0.9990197928 -0.99874652 -0.9962968128 -0.9995526242 -0.998264423 -0.998656393 -0.9383013356 -0.9188702012 -0.996423909 -0.9984702788 -0.9981969278 -0.9992999854 -0.998985702 -0.9992823058 -0.99957749 -0.40040970947 -0.9983316878 -0.8990739126 -0.997334301 -0.8566990454 -0.05484738549 -0.105925311084 0.15645234938 0.248770755982 0.03908468106 0.26864563036 0.5753406736 -0.6192955834 0.6077369264 -0.455551482802 0.49523338946 -0.5351398362 0.018818416532 -0.8933617176 -0.8637564342 0.03839825084 0.0641435803 0.165923981974 0.953522055 -0.963945479 -0.8543906836 -0.9023691286 0.19282629728 -0.0088556398342 -0.296871010364 -0.153125351438 4
9 "STANDING" -0.999414495111111 -0.999786975111111 -0.999292892666667 -0.997653708222222 -0.993092155777778 -0.997400686888889 -0.974661114444444 -0.952046769333333 -0.999219485111111 -0.998885622666667 -0.998608823333333 -0.999350681333333 -0.999463420222222 -0.999363921777778 -0.999098737555556 -0.330963183066667 -0.993112494444444 -0.942161581777778 -0.997563814444444 -0.902258835555556 0.0712663641377778 -0.0561465588857778 0.150820493695556 0.157013670837778 0.0878570850622222 0.286307463844444 0.534069391555556 -0.521951580755556 0.492906237933333 -0.419084267111111 0.457020185555556 -0.495323916 0.0790481374 -0.945167482444444 -0.936105010444444 0.107220166222222 0.0409151659644444 0.309695734973333 0.967002044222222 -0.969178822 -0.825916536 -0.917175895111111 0.141622000711111 0.0788672878244445 -0.111062049397778 -0.166142846708889 5
9 "LAYING" -0.9957450562 -0.9927487936 -0.9931863556 -0.9996154514 -0.9976306804 -0.9973050792 -0.982644379 -0.9375930072 -0.9936009794 -0.9981448206 -0.9983439028 -0.9990256846 -0.9990305422 -0.9988788328 -0.9993047034 -0.68751604922 -0.998004997 -0.9285935844 -0.99853189 -0.8535611026 -0.04037310208 -0.105021605226 0.063931622968 0.067972539986 0.0042430683582 0.145205683022 0.743678469 -0.6311552108 0.6088493506 -0.72183018 0.7292664472 -0.7364939854 0.05233717034 -0.9308684376 -0.91512680016 0.16552243508 0.05323368221 0.2676263788932 0.9435073662 -0.9631139004 -0.8221405738 -0.921723524 0.192167154412 0.06958728596 -0.05351417512 -0.24811745355 6
10 "WALKING" -0.874727088867924 -0.916098973962264 -0.660770958679245 -0.950163912075472 -0.835643333207547 -0.824179743962264 -0.794847327169811 -0.0286136567528302 -0.655447813773585 -0.882029382075472 -0.850266332641509 -0.917519600943396 -0.767676833264151 -0.738109408490566 -0.853127913018868 -0.489222504150943 -0.864643433207547 -0.0213778451320755 -0.434806442150943 -0.813988726981132 -0.0790614721584906 0.233155562060377 0.290305480318868 0.257043428188679 -0.0478116345132075 0.15423807690566 0.61630383 0.101902065939623 -0.0702883456773585 -0.348840898113208 0.440848612641509 -0.530050709245283 -0.139183141733962 -0.127400912069811 -0.185602396067925 -0.0119238956245283 0.126632168490566 -0.215706232350943 0.3212986988 -0.145725322215094 -0.37301634245283 -0.500086854339623 -0.281127977641509 0.335824080830189 0.199844303081132 0.101115683879245 1
10 "WALKING_UPSTAIRS" -0.862827266170213 -0.867847068297872 -0.642631873829787 -0.922882425319149 -0.75635226106383 -0.848819816808511 -0.831264867659574 -0.0322760133655319 -0.641873517021277 -0.915090617021277 -0.900999518297872 -0.952506908723404 -0.80776191787234 -0.742766099574468 -0.868598467234043 -0.247353837361702 -0.773210140638298 -0.0216145403978723 -0.625629297021277 -0.802629173829787 -0.225293606659574 0.059115191576383 0.0531301313404255 0.218435556085106 -0.0229116091957447 0.00415117215957447 0.724280785319149 -0.327754393829787 0.360986558510638 -0.571136571702128 0.623269444255319 -0.674311711489362 0.053198012812766 -0.0266623294757447 -0.211537480214383 0.0569920113446808 -0.181188555374468 -0.213406587510638 0.561214168510638 -0.265314810489362 -0.242629912753191 -0.356361408902128 -0.069089976857234 0.1069418841 0.166784060404255 -0.0233612863553191 2
10 "WALKING_DOWNSTAIRS" -0.751959345 -0.827994020526316 -0.130378126815789 -0.929878549736842 -0.747523853421053 -0.832275840789474 -0.73171377 0.212512427655263 -0.155444828631579 -0.723486668684211 -0.679256513684211 -0.891198773157895 -0.584098851052632 -0.522321616052632 -0.718713943421053 -0.746469686842105 -0.76432186868421 -0.0104158895289474 -0.569302148078947 -0.836632676578947 -0.167696687489474 0.0465074937157895 0.0815388315210526 0.195442131331579 -0.0948103924026316 -0.0733531093947368 0.808709983421053 -0.229563556105263 0.269468964947368 -0.576853445263158 0.654746103947368 -0.732040355789474 0.0630922155263158 0.250843769394737 0.156998205421053 -0.0697954326421053 -0.0402815295710526 -0.2154947945 0.303004998526316 0.0467794665131579 -0.407575620315789 -0.468040230526316 -0.412006136210526 0.543203471578947 0.0695592769736842 0.16125075305 3
10 "SITTING" -0.999699165925926 -0.999575226851852 -0.999257727592593 -0.999780371851852 -0.999764187962963 -0.99982800462963 -0.979421927962963 -0.968642193703704 -0.999298176111111 -0.999507558333333 -0.999245572407407 -0.999425176481481 -0.999831053148148 -0.999730105925926 -0.999847552962963 -0.656354802740741 -0.999775764814815 -0.939395525925926 -0.999308596481482 -0.83312835037037 0.145478532351852 -0.0500640835925926 0.250229736557593 0.12682750912963 0.195414299124074 0.242978505833333 0.549765430740741 -0.473409906688889 0.432729719162593 -0.483908272703704 0.505768819814815 -0.527685131851852 -0.000211548755555554 -0.96075719962963 -0.939669591481481 0.0212620023462963 -0.0220301166242593 -0.076114994912963 0.983896663333333 -0.987961473333333 -0.885879524259259 -0.946418295740741 0.154386089124074 0.0327990902074074 -0.669277454574074 -0.528505754666667 4
10 "STANDING" -0.997846685454545 -0.997953329318182 -0.999553017727273 -0.998594346136364 -0.995784865 -0.9987717975 -0.979278499772727 -0.949266141818182 -0.999325604545455 -0.998793877045455 -0.998440175 -0.998488066363636 -0.998099783409091 -0.997427384318182 -0.998177020227273 -0.491727426113636 -0.996082902727273 -0.919964191136364 -0.995915736136364 -0.835791577727273 -0.02106211295 -0.052707410975 0.205399373975 0.1826737944 0.302655954454545 0.295586860863636 0.343128399159091 -0.442755361431818 0.417175808863636 -0.235012648659091 0.270803883522727 -0.306823948840909 0.0877587747159091 -0.951988907954545 -0.937264537954545 0.161064505454545 0.0834630555545454 -0.252227791811364 0.972619144545455 -0.964889677272727 -0.816181090454545 -0.926911962045455 0.100116935329091 0.0501325447681818 -0.184139696529545 -0.273718549477273 5
10 "LAYING" -0.998509916896552 -0.997306739655172 -0.997191055344828 -0.998434447586207 -0.995272469310345 -0.997815168275862 -0.981463695344828 -0.961344334655172 -0.997323116034483 -0.998371379482759 -0.996324247586207 -0.998959462068966 -0.999678942758621 -0.999447422758621 -0.999540263965517 -0.649796303362069 -0.995251231206897 -0.9551597 -0.997690109310345 -0.876664693965517 0.167970490508621 0.0326124917172414 0.264708024206897 0.156867366310345 0.186888000994828 0.267274327327586 0.533507895362069 -0.237594309789655 0.210242213718966 -0.471325881068966 0.491889354051724 -0.512578968362069 0.229910128396552 -0.956781819655172 -0.940301654482759 0.155953848572414 0.0776129487586207 -0.00311887841992534 0.969101098793103 -0.976487375689655 -0.843542308793103 -0.925310998275862 0.133365309033448 0.200516018467241 -0.36179691137931 -0.245783152603448 6
